"","Site","Date","NDVI","SAVI","NDMI","NDWI","EVI","BSI","NSMI","NDSI"
"249","US-CMW","2021-11-15",0.534621085,0.801740044071871,-0.015020191,-0.580980344,0.916349656429243,0.086053022,0.207206952698817,0.592306566326461
"250","US-CMW","2021-11-27",NA,NA,NA,NA,NA,NA,NA,NA
"251","US-CMW","2021-11-30",0.489015401016637,0.733325042779955,-0.110573039,-0.595078857,0.666843682257688,0.192333698203159,0.229871291350199,0.661909385766961
"252","US-CMW","2021-12-02",NA,NA,NA,NA,NA,NA,NA,NA
"253","US-CMW","2021-12-05",0.46323995,0.694673009972506,-0.107274292,-0.563074167,0.664862811179304,0.183995501354264,0.191892576597412,0.631871259544288
"254","US-CMW","2021-12-12",NA,NA,NA,NA,NA,NA,NA,NA
"255","US-CMW","2021-12-17",NA,NA,NA,NA,NA,NA,NA,NA
"256","US-CMW","2021-12-20",0.379575401506808,0.569195366,-0.215655129,-0.566350294,0.459012205914487,0.293797942293533,0.203040211259072,0.693615607745359
"257","US-CMW","2022-01-04",0.352893190123435,0.529152984452764,-0.243553485,-0.591941112,0.41345028962076,0.319688582880007,0.140013605900409,0.724690176599688
"258","US-CMW","2022-01-06",NA,NA,NA,NA,NA,NA,NA,NA
"259","US-CMW","2022-01-21",NA,NA,NA,NA,NA,NA,NA,NA
"260","US-CMW","2022-01-24",0.295963451,0.44380221414271,-0.271174645,-0.526440476,0.375615514259137,0.32648562348235,0.133582379404256,0.693139098181181
"261","US-CMW","2022-01-29",0.241043734356542,0.361460126,-0.267569686,-0.416882605,0.383681555555068,0.292592371307693,0.15447864155775,0.613396783986579
"262","US-CMW","2022-01-31",NA,NA,NA,NA,NA,NA,NA,NA
"263","US-CMW","2022-02-03",0.25044795519288,0.375568949694488,-0.228081595,-0.419051695,0.432570150915939,0.254782086888832,0.129365000488371,0.588658419658113
"264","US-CMW","2022-02-08",0.243968235152468,0.365850622852097,-0.255390559,-0.413481826,0.383413655,0.285456613823749,0.156207438008221,0.60252352571682
"265","US-CMW","2022-02-10",NA,NA,NA,NA,NA,NA,NA,NA
"266","US-CMW","2022-02-18",0.246145082323468,0.369119507627157,-0.254453768,-0.421659962,0.387823512422763,0.284212431393409,0.159167996959757,0.608266001270264
"267","US-CMW","2022-02-23",0.220486608150687,0.330648020247795,-0.234175657,-0.372992058,0.41824289914875,0.249080288186009,0.127679577983781,0.556929431523967
"268","US-CMW","2022-02-25",NA,NA,NA,NA,NA,NA,NA,NA
"269","US-CMW","2022-03-02",NA,NA,NA,NA,NA,NA,NA,NA
"270","US-CMW","2022-03-05",0.211817093951932,0.317649457694245,-0.242221244,-0.360479352,0.411553441886475,0.252462977360015,0.126091730410265,0.552856844514954
"271","US-CMW","2022-03-10",0.204085144619813,0.306054695215512,-0.257253176,-0.355574404,0.363913002490624,0.271454617186602,0.146829981519539,0.55997074048174
"272","US-CMW","2022-03-15",0.207020701723328,0.310460277528559,-0.238585147,-0.355347517,0.408706218878098,0.248095168092978,0.123035465007331,0.546240645265181
"273","US-CMW","2022-03-20",NA,NA,NA,NA,NA,NA,NA,NA
"274","US-CMW","2022-03-22",NA,NA,NA,NA,NA,NA,NA,NA
"275","US-CMW","2022-04-01",NA,NA,NA,NA,NA,NA,NA,NA
"276","US-CMW","2022-04-06",NA,NA,NA,NA,NA,NA,NA,NA
"277","US-CMW","2022-04-09",0.191063067130385,0.286534158195414,-0.251880892,-0.329012061,0.377541249888645,0.257003378066027,0.135301680766444,0.535537731326913
"278","US-CMW","2022-04-11",NA,NA,NA,NA,NA,NA,NA,NA
"279","US-CMW","2022-04-14",0.20479030659319,0.307122564760753,-0.234690852,-0.339093453,0.426561195695919,0.240115186125377,0.114772207122395,0.530623176549128
"280","US-CMW","2022-04-21",NA,NA,NA,NA,NA,NA,NA,NA
"281","US-CMW","2022-04-24",0.208008786084379,0.311953440051369,-0.215252175,-0.330184292,0.452770398731263,0.222497919080596,0.118202945032595,0.508919057918561
"282","US-CMW","2022-04-26",NA,NA,NA,NA,NA,NA,NA,NA
"283","US-CMW","2022-05-01",NA,NA,NA,NA,NA,NA,NA,NA
"284","US-CMW","2022-05-06",NA,NA,NA,NA,NA,NA,NA,NA
"285","US-CMW","2022-05-09",0.374002735,0.560902316527665,-0.068271067,-0.416768646,0.854673927653592,0.109460144671447,0.179917711,0.474021509335652
"286","US-CMW","2022-05-11",NA,NA,NA,NA,NA,NA,NA,NA
"287","US-CMW","2022-05-16",NA,NA,NA,NA,NA,NA,NA,NA
"288","US-CMW","2022-05-19",0.445495663697591,0.668132860761636,0.0242668686134385,-0.466300271,1.0798008673949,0.0311973903956237,0.209239974405365,0.450802117957997
"289","US-CMW","2022-05-21",NA,NA,NA,NA,NA,NA,NA,NA
"290","US-CMW","2022-05-24",0.463272124141432,0.694796740864879,0.054160666444481,-0.476361507,1.23762069720696,0.000838666752607655,0.197065964377936,0.436923213371034
"291","US-CMW","2022-05-26",NA,NA,NA,NA,NA,NA,NA,NA
"292","US-CMW","2022-05-29",0.485133972323146,0.727584793063916,0.058325144,-0.493567305,1.21399654982083,-0.000339,0.22982211431421,0.452380774
"293","US-CMW","2022-05-31",NA,NA,NA,NA,NA,NA,NA,NA
"294","US-CMW","2022-06-03",0.501140978545143,0.751594186325636,0.08768593,-0.500189022,1.39713438569255,-0.030773301,0.217927721226005,0.435120833898478
"295","US-CMW","2022-06-13",0.530018224223215,0.79490513,0.070681847,-0.524144848,1.52795362879023,-0.023671388,0.238417555336659,0.474943367
"296","US-CMW","2022-06-15",NA,NA,NA,NA,NA,NA,NA,NA
"297","US-CMW","2022-06-23",NA,NA,NA,NA,NA,NA,NA,NA
"298","US-CMW","2022-06-30",NA,NA,NA,NA,NA,NA,NA,NA
"299","US-CMW","2022-07-05",NA,NA,NA,NA,NA,NA,NA,NA
"300","US-CMW","2022-07-08",0.615161529867394,0.92257294183243,0.099020774,-0.57366085,1.80215937353298,-0.058255525,0.245345234684298,0.507738837640715
"301","US-CMW","2022-07-10",NA,NA,NA,NA,NA,NA,NA,NA
"302","US-CMW","2022-07-13",0.610937482098673,0.916237678325957,0.089159745,-0.571957695,1.89486325311344,-0.053597347,0.219439233175118,0.513736723010371
"303","US-CMW","2022-07-15",NA,NA,NA,NA,NA,NA,NA,NA
"304","US-CMW","2022-07-18",0.608658342323409,0.912815860121329,0.06480157,-0.583351675,1.60673072243087,-0.024171495,0.241858416508428,0.544127719070921
"305","US-CMW","2022-07-23",0.654286828210093,0.98123969376001,0.089262327,-0.614270648,1.78839107394731,-0.052620762,0.237883914491349,0.561772103702969
"306","US-CMW","2022-08-04",NA,NA,NA,NA,NA,NA,NA,NA
"307","US-CMW","2022-08-07",0.759577298182474,1.13915922667984,0.186935970299383,-0.669531264,1.99550732464659,-0.145646866,0.3199013561297,0.555057714846415
"308","US-CMW","2022-08-17",0.969760233407661,1.45351986655776,0.223969139378165,-0.944152285,2.32700242125551,-0.213528289,0.381712366791338,0.916447759972128
"309","US-CMW","2022-08-29",NA,NA,NA,NA,NA,NA,NA,NA
"310","US-CMW","2022-09-06",0.780682902207452,1.17080405395295,0.207971954142156,-0.703493897,1.87292865034542,-0.161277769,0.312608767365898,0.583680711556724
"311","US-CMW","2022-09-11",0.756704507094639,1.13483281271978,0.17904940642971,-0.67418028,1.9995254815534,-0.138529792,0.289769256779256,0.56624537
"312","US-CMW","2022-09-16",0.747553726979688,1.12109897119315,0.1641707958771,-0.676690645,1.68392218448114,-0.112876678,0.296098008886733,0.57931759517824
"313","US-CMW","2022-09-18",NA,NA,NA,NA,NA,NA,NA,NA
"314","US-CMW","2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA
"315","US-CMW","2022-10-01",0.615776468831429,0.923465349196961,0.089275926,-0.558369119,1.54354251170145,-0.054498461,0.246135651278637,0.495699422249088
"316","US-CMW","2022-10-03",NA,NA,NA,NA,NA,NA,NA,NA
"317","US-CMW","2022-10-06",0.621462629929245,0.931937906,0.0179371128439063,-0.58431866,1.53561623413936,0.01910235,0.266805041733323,0.573516563495036
"318","US-CMW","2022-10-11",0.617156245216956,0.925482132,-0.002250641,-0.585069975,1.57727789138381,0.033941796,0.206749548332846,0.587306652338932
"319","US-CMW","2022-10-18",NA,NA,NA,NA,NA,NA,NA,NA
"320","US-CMW","2022-10-21",0.543686874550077,0.815297512252606,-0.077143359,-0.54677424,1.31939899149613,0.103025258668882,0.191536708197214,0.598702563075482
"321","US-CMW","2022-10-26",0.49657713619878,0.744635173197474,-0.155284771,-0.546594095,0.955058573040443,0.186837562565449,0.200924163681556,0.645992603639152
"322","US-CMW","2022-10-28",NA,NA,NA,NA,NA,NA,NA,NA
"323","US-CMW","2022-10-31",0.464025837078757,0.695832239490409,-0.145503761,-0.516016239,1.01048299512241,0.16902218198839,0.169667030469918,0.614645436044504
"324","US-CMW","2022-11-05",0.419796697,0.629487236,-0.224182378,-0.522087163,0.70456213611506,0.255891484292921,0.189755862578095,0.666463681972905
"325","US-CMW","2022-11-12",NA,NA,NA,NA,NA,NA,NA,NA
"326","US-CMW","2022-11-17",NA,NA,NA,NA,NA,NA,NA,NA
"327","US-CMW","2022-11-20",0.332502263816647,0.498598361694922,-0.2277771,-0.446673885,0.684580950808172,0.238687407285778,0.147636976008412,0.610741600851917
"328","US-CMW","2022-11-25",0.320919394864158,0.481231455375663,-0.262777912,-0.453773628,0.557794121909301,0.281518231742764,0.175986130196099,0.638071217516076
"329","US-CMW","2022-11-27",NA,NA,NA,NA,NA,NA,NA,NA
"330","US-CMW","2022-12-10",0.285579461515393,0.428199848029163,-0.307655593,-0.446956861,0.496250055662899,0.314640343940815,0.102347543232769,0.660511196857707
"331","US-CMW","2022-12-15",0.237542166697967,0.356177521737753,-0.30948217,-0.369982979,0.494663598049661,0.297202768437925,0.138876777933817,0.607914192802392
"332","US-CMW","2022-12-17",NA,NA,NA,NA,NA,NA,NA,NA
"333","US-CMW","2022-12-22",NA,NA,NA,NA,NA,NA,NA,NA
"334","US-CMW","2023-01-04",0.235117239059458,0.352538857952037,-0.340536391,-0.39465775,0.393733332116568,0.341326661851083,0.13654974449846,0.645522739186981
"335","US-CMW","2023-01-06",NA,NA,NA,NA,NA,NA,NA,NA
"336","US-CMW","2023-01-09",0.250438869924026,0.375511783189622,-0.328165286,-0.413209311,0.430493320348577,0.329961448931336,0.093044356,0.649635250540892
"337","US-CMW","2023-01-11",NA,NA,NA,NA,NA,NA,NA,NA
"338","US-CMW","2023-01-19",NA,NA,NA,NA,NA,NA,NA,NA
"339","US-CMW","2023-01-21",NA,NA,NA,NA,NA,NA,NA,NA
"340","US-CMW","2023-01-24",0.218689771906444,0.327915491828477,-0.331875598,-0.364082861,0.407767807132696,0.322729435689537,0.122931257492001,0.618840821136322
"341","US-CMW","2023-01-26",NA,NA,NA,NA,NA,NA,NA,NA
"342","US-CMW","2023-01-29",0.221103295015182,0.331538802386096,-0.310322661,-0.352154479,0.463478783206453,0.296262295771909,0.085941356,0.595256634996796
"343","US-CMW","2023-01-31",NA,NA,NA,NA,NA,NA,NA,NA
"344","US-CMW","2023-02-05",NA,NA,NA,NA,NA,NA,NA,NA
"345","US-CMW","2023-02-08",NA,NA,NA,NA,NA,NA,NA,NA
"346","US-CMW","2023-02-18",0.230610558513017,0.345794962133696,-0.34747616,-0.399905048,0.390251251930147,0.345174127831616,0.099463403,0.652580024358385
"347","US-CMW","2023-02-28",NA,NA,NA,NA,NA,NA,NA,NA
"348","US-CMW","2023-03-05",NA,NA,NA,NA,NA,NA,NA,NA
"349","US-CMW","2023-03-10",NA,NA,NA,NA,NA,NA,NA,NA
"350","US-CMW","2023-03-25",0.195457002636185,0.293102260528174,-0.326762873,-0.312777267,0.433924446216569,0.302185892503281,0.108350978489314,0.578936243649417
"351","US-CMW","2023-03-27",NA,NA,NA,NA,NA,NA,NA,NA
"352","US-CMW","2023-04-01",NA,NA,NA,NA,NA,NA,NA,NA
"353","US-CMW","2023-04-06",NA,NA,NA,NA,NA,NA,NA,NA
"354","US-CMW","2023-04-09",0.198041878225759,0.296985480910893,-0.306639652,-0.316395599,0.474424820881477,0.281287322363244,0.085655452,0.566859758986433
"355","US-CMW","2023-04-11",NA,NA,NA,NA,NA,NA,NA,NA
"356","US-CMW","2023-04-14",0.202946119679856,0.30434174618793,-0.313512997,-0.326504581,0.415807146007971,0.299226050847911,0.115492178187601,0.579541338069116
"357","US-CMW","2023-04-19",0.203348740483275,0.304949014659072,-0.2957237,-0.319344081,0.478217087919086,0.274481586798166,0.091335955,0.561222586487148
"358","US-CMW","2023-04-21",NA,NA,NA,NA,NA,NA,NA,NA
"359","US-CMW","2023-04-24",0.191020773881637,0.286466443,-0.28261009,-0.302218662,0.432814088527894,0.26707439988795,0.117023743261341,0.53836596
"360","US-CMW","2023-04-26",NA,NA,NA,NA,NA,NA,NA,NA
"361","US-CMW","2023-04-29",0.211805336633321,0.317635128431532,-0.278712871,-0.322175592,0.511248387601624,0.260140540358029,0.097924017,0.550760864115824
"362","US-CMW","2023-05-04",0.238266627880923,0.357320616157372,-0.256786025,-0.336808452,0.542245465914031,0.249194006063157,0.130143053375302,0.545927647
"363","US-CMW","2023-05-06",NA,NA,NA,NA,NA,NA,NA,NA
"364","US-CMW","2023-05-09",0.286062916354005,0.429001305465032,-0.206704402,-0.353702689,0.729753590187955,0.204446697775322,0.117361881871812,0.522146371984266
"365","US-CMW","2023-05-11",NA,NA,NA,NA,NA,NA,NA,NA
"366","US-CMW","2023-05-14",0.395853518783695,0.593650655033641,-0.156381359,-0.434207143,0.807691915473134,0.182524673052433,0.169622254122007,0.553971501497314
"367","US-CMW","2023-05-16",NA,NA,NA,NA,NA,NA,NA,NA
"368","US-CMW","2023-05-21",NA,NA,NA,NA,NA,NA,NA,NA
"369","US-CMW","2023-05-24",0.499128192345476,0.748546961207223,-0.01858622,-0.500460131,1.30820985195652,0.052858596,0.202047870744954,0.517031496193284
"370","US-CMW","2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA
"371","US-CMW","2023-05-29",0.503032311,0.754407297445139,0.004695259,-0.495778116,1.51997165946434,0.026153147,0.187768010176368,0.494863303894176
"372","US-CMW","2023-05-31",NA,NA,NA,NA,NA,NA,NA,NA
"373","US-CMW","2023-06-03",0.512091857669432,0.767995234710609,0.009796152,-0.513771171,1.34021285306681,0.030155956,0.213018124527127,0.509545312903155
"374","US-CMW","2023-06-05",NA,NA,NA,NA,NA,NA,NA,NA
"375","US-CMW","2023-06-13",0.519113031,0.77852964806934,0.0281712304449555,-0.521768831,1.41774619164638,0.0128872858913487,0.22109153224615,0.50426210400814
"376","US-CMW","2023-06-15",NA,NA,NA,NA,NA,NA,NA,NA
"377","US-CMW","2023-06-23",0.504862332,0.757164711512336,0.0298904963515244,-0.505308084,1.49822912143546,0.008128659,0.23328023073086,0.485893808647691
"378","US-CMW","2023-06-25",NA,NA,NA,NA,NA,NA,NA,NA
"379","US-CMW","2023-06-28",0.488533494460566,0.7326723932995,0.0514295146384052,-0.469921676,1.12730767069129,-0.022264723,0.230400286120625,0.43140698078466
"380","US-CMW","2023-06-30",NA,NA,NA,NA,NA,NA,NA,NA
"381","US-CMW","2023-07-03",0.526038983404038,0.788920666422223,0.029685297,-0.523527338,1.475576476,0.009226181,0.244016339840202,0.505507364205093
"382","US-CMW","2023-07-05",NA,NA,NA,NA,NA,NA,NA,NA
"383","US-CMW","2023-07-08",0.417138525753349,0.625496888484565,0.04776269,-0.410921286,2.33441448141586,-0.012805217,0.180392236838488,0.372444453
"384","US-CMW","2023-07-10",NA,NA,NA,NA,NA,NA,NA,NA
"385","US-CMW","2023-07-18",0.577449545685011,0.866021811,0.067863251,-0.560299146,1.69152484586974,-0.029326709,0.231106022890873,0.516512567108779
"386","US-CMW","2023-07-23",NA,NA,NA,NA,NA,NA,NA,NA
"387","US-CMW","2023-07-25",NA,NA,NA,NA,NA,NA,NA,NA
"388","US-CMW","2023-07-30",NA,NA,NA,NA,NA,NA,NA,NA
"389","US-CMW","2023-08-02",NA,NA,NA,NA,NA,NA,NA,NA
"390","US-CMW","2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA
"391","US-CMW","2023-08-12",0.609722257061337,0.914404744623314,0.071271526,-0.580130649,1.73541465180227,-0.034472868,0.253739460904356,0.536183111110088
"392","US-CMW","2023-08-22",0.579899770623276,0.869682787241376,0.071397567,-0.549856743,1.80211363974312,-0.035297014,0.254131471492366,0.501932633660872
"393","US-CMW","2023-08-24",NA,NA,NA,NA,NA,NA,NA,NA
"394","US-CMW","2023-08-27",0.650276050333126,0.9752170693472,0.086470055,-0.612207753,1.86764772868059,-0.052921953,0.235801703514419,0.561091983531071
"395","US-CMW","2023-08-29",NA,NA,NA,NA,NA,NA,NA,NA
"396","US-CMW","2023-09-03",NA,NA,NA,NA,NA,NA,NA,NA
"397","US-CMW","2023-09-06",0.634839626588262,0.952059365,0.062521454,-0.612641242,1.69864764325665,-0.027222637,0.216941766522515,0.578413577
"398","US-CMW","2023-09-11",NA,NA,NA,NA,NA,NA,NA,NA
"399","US-CMW","2023-09-16",0.638945350940181,0.958213226574587,0.067869372,-0.61861,1.67706179426883,-0.030616478,0.217619452,0.581087341420487
"400","US-CMW","2023-09-18",NA,NA,NA,NA,NA,NA,NA,NA
"401","US-CMW","2023-09-26",0.639916396,0.959666312632223,0.063253753,-0.625089201,1.59457450837762,-0.023889517,0.218375645101978,0.591723748
"402","US-CMW","2023-10-01",0.586918714804102,0.880189458539062,0.0416854171799,-0.572623716,1.55642768778477,-0.003320954,0.241809186742011,0.548389354
"403","US-CMW","2023-10-03",NA,NA,NA,NA,NA,NA,NA,NA
"404","US-CMW","2023-10-06",NA,NA,NA,NA,NA,NA,NA,NA
"405","US-CMW","2023-10-08",NA,NA,NA,NA,NA,NA,NA,NA
"406","US-CMW","2023-10-11",0.614258024098505,0.921189114235173,0.053407971,-0.602954013,1.44870109504406,-0.008154634,0.247804821608305,0.573340981712065
"407","US-CMW","2023-10-13",NA,NA,NA,NA,NA,NA,NA,NA
"408","US-CMW","2023-10-16",0.594790225203701,0.89199432774482,0.0564945243393167,-0.58008707,1.64449580476703,-0.018867196,0.224378019575637,0.546165208
"409","US-CMW","2023-10-18",NA,NA,NA,NA,NA,NA,NA,NA
"410","US-CMW","2023-10-23",NA,NA,NA,NA,NA,NA,NA,NA
"411","US-CMW","2023-10-26",0.621746874686961,0.932414903429592,0.073424501,-0.608296952,1.568791849,-0.029777185,0.231030707381878,0.565196506590686
"412","US-CMW","2023-10-28",NA,NA,NA,NA,NA,NA,NA,NA
"413","US-CMW","2023-10-31",0.591116953092528,0.886465275612281,0.0207698304028266,-0.602795486,1.26242744444215,0.028884916,0.235527258423439,0.593671394525839
"414","US-CMW","2023-11-02",NA,NA,NA,NA,NA,NA,NA,NA
"415","US-CMW","2023-11-05",0.609547049522107,0.914121102959733,0.062995327,-0.593808822,1.48633748893644,-0.016473668,0.226718868,0.554953413665051
"416","US-CMW","2023-11-07",NA,NA,NA,NA,NA,NA,NA,NA
"417","US-CMW","2023-11-10",0.563405350419887,0.844914677321037,0.01190303,-0.568319769,1.17771593031949,0.040958712,0.237809701978107,0.563410065463654
"418","US-CMW","2023-11-12",NA,NA,NA,NA,NA,NA,NA,NA
"419","US-CMW","2023-11-17",NA,NA,NA,NA,NA,NA,NA,NA
"420","US-CMW","2023-11-20",0.531806299642936,0.797522362590794,-0.02404136,-0.543459788,1.066341415,0.0755255,0.237369033591897,0.562637364497332
"421","US-CMW","2023-11-22",NA,NA,NA,NA,NA,NA,NA,NA
"422","US-CMW","2023-12-02",NA,NA,NA,NA,NA,NA,NA,NA
"423","US-CMW","2023-12-05",0.433982449217132,0.650800543342895,-0.128271278,-0.507681474,0.853208463238091,0.164535325560829,0.180268245400955,0.597899055818063
"424","US-CMW","2023-12-07",NA,NA,NA,NA,NA,NA,NA,NA
"425","US-CMW","2023-12-10",0.418439239851934,0.627490068181154,-0.153550196,-0.511656256,0.723337207327687,0.197414744157959,0.202012230986527,0.61676935604311
"426","US-CMW","2023-12-15",0.356270386967422,0.534256677,-0.20605456,-0.463003597,0.697088826331427,0.226188454300236,0.156355452347837,0.609629061130879
"427","US-CMW","2023-12-17",NA,NA,NA,NA,NA,NA,NA,NA
"428","US-CMW","2023-12-25",0.314609536980619,0.471760536523742,-0.220320289,-0.468656531,0.54809312786902,0.2479406203507,0.139545820205878,0.622804909587675
"429","US-CMW","2023-12-27",NA,NA,NA,NA,NA,NA,NA,NA
"430","US-MtB","2019-01-15",NA,NA,NA,NA,NA,NA,NA,NA
"431","US-MtB","2019-01-17",NA,NA,NA,NA,NA,NA,NA,NA
"432","US-MtB","2019-01-20",0.666600410633165,0.999680583858971,0.508058723187517,-0.636893862,2.28507253135189,-0.366497968,0.27578184664622,0.218053913
"433","US-MtB","2019-01-22",NA,NA,NA,NA,NA,NA,NA,NA
"434","US-MtB","2019-01-25",0.696769767066269,1.0449082112741,0.503692818700305,-0.664586706,2.34442275790672,-0.373324161,0.279483065686568,0.266101861046052
"435","US-MtB","2019-02-01",NA,NA,NA,NA,NA,NA,NA,NA
"436","US-MtB","2019-02-11",NA,NA,NA,NA,NA,NA,NA,NA
"437","US-MtB","2019-02-26",NA,NA,NA,NA,NA,NA,NA,NA
"438","US-MtB","2019-03-01",0.485030894980482,0.727427405743665,0.591742302851661,-0.448456214,3.08123498163799,-0.355789322,0.261068573648072,-0.155498705
"439","US-MtB","2019-03-03",NA,NA,NA,NA,NA,NA,NA,NA
"440","US-MtB","2019-03-18",NA,NA,NA,NA,NA,NA,NA,NA
"441","US-MtB","2019-03-28",NA,NA,NA,NA,NA,NA,NA,NA
"442","US-MtB","2019-03-31",0.536576272798736,0.804721442179574,0.235625367771147,-0.521948692,1.87844838650005,-0.150897961,0.195998271652725,0.324512692
"443","US-MtB","2019-04-02",NA,NA,NA,NA,NA,NA,NA,NA
"444","US-MtB","2019-04-07",NA,NA,NA,NA,NA,NA,NA,NA
"445","US-MtB","2019-04-10",0.680041714115286,1.0198503225511,0.246002688126775,-0.661719113,1.59009516978713,-0.17262564,0.229472810373828,0.498278657058845
"446","US-MtB","2019-04-15",0.664950434422438,0.997227413833101,0.226058017631926,-0.649139534,1.44569782604801,-0.148073855,0.237953103875341,0.4981111644072
"447","US-MtB","2019-04-20",0.670915562,1.00617046440098,0.212190441567558,-0.653971456,1.56832753478482,-0.143762972,0.23346891503735,0.515102943271081
"448","US-MtB","2019-04-25",0.651230596,0.97665595,0.193391161306184,-0.639173093,1.41510480744496,-0.118734721,0.239877354925028,0.510114075225907
"449","US-MtB","2019-04-27",NA,NA,NA,NA,NA,NA,NA,NA
"450","US-MtB","2019-04-30",0.664050499555037,0.995886872302244,0.209172997040926,-0.652980221,1.55310366643877,-0.139229252,0.228362949806927,0.51574553674532
"451","US-MtB","2019-05-05",0.624076593,0.935944094,0.194778389604,-0.615985979,1.39654381580566,-0.115824916,0.227227959766416,0.479368754170333
"452","US-MtB","2019-05-07",NA,NA,NA,NA,NA,NA,NA,NA
